ID_User,Jumlah_Penghuni,Luas_Rumah_m2,Label_SKEM_AC,Punya_Water_Heater,Watt_AC,Watt_Kulkas,Jam_AC_Harian,Jam_TV_PC_Harian,Jam_Cuci_Harian,Jam_Lampu_Harian,Jam_WaterHeater_Harian,Frekuensi_Cuci_Mingguan,kWh_AC,kWh_Kulkas,kWh_TV_PC,kWh_MesinCuci,kWh_Lampu,kWh_WaterHeater,Estimasi_Sistem_kWh,Meteran_Riil_kWh,Selisih_Persen,IKE_kWh_per_m2,Label_IKE_SNI,Emisi_CO2_kg,Tarif_kWh_Rp,Biaya_Pemakaian_Rp,PPJ_Rp,Biaya_Beban_Rp,Total_Tagihan_Rp,Tagihan_per_Penghuni_Rp,Status_Anomali_RuleBased,Label_Ground_Truth,Skor_Efisiensi,Rekomendasi_Utama
USR-0889,4,88.5,Bintang_1,0,848,131,11.0,4.3,1.29,5.8,0.0,6,279.9,94.38,22.74,15.43,27.82,0.0,440.28,421.63,4.24,4.97,Sangat Hemat,383.04,1699.53,716572,21497,47500,785569,196392,Tidak,Normal,75.3,Pertahankan pola pemakaian
USR-0890,4,106.1,Bintang_1,0,756,155,11.1,2.4,0.43,6.3,0.0,2,251.86,111.74,9.79,5.14,30.29,0.0,408.83,412.64,0.93,3.85,Sangat Hemat,355.68,1699.53,701293,21039,47500,769832,192458,Tidak,Normal,77.0,Pertahankan pola pemakaian
USR-0891,5,96.0,Tidak_Ada,0,0,151,0.0,3.6,0.43,6.5,0.0,2,0.0,108.77,18.11,5.14,39.26,0.0,171.28,231.51,35.16,1.79,Sangat Hemat,149.01,1699.53,393454,11804,47500,452758,90552,Ya,Anomal,92.3,Pertahankan pola pemakaian
USR-0892,2,86.0,Bintang_4,1,475,134,8.2,4.8,1.29,5.1,0.41,6,116.23,96.18,26.52,15.43,12.24,4.3,270.89,410.64,51.59,3.15,Sangat Hemat,235.68,1699.53,697891,20937,47500,766328,383164,Ya,Anomal,69.6,Pertahankan pola pemakaian
USR-0893,3,104.6,Bintang_1,0,840,181,13.0,1.9,0.43,5.4,0.0,2,326.51,130.44,9.05,5.14,19.39,0.0,490.53,500.45,2.02,4.69,Sangat Hemat,426.76,1699.53,850530,25516,47500,923546,307849,Tidak,Normal,63.3,Pertahankan pola pemakaian
USR-0894,2,108.4,Bintang_4,0,404,116,6.7,2.2,0.21,4.3,0.0,1,81.57,83.44,5.9,2.57,10.43,0.0,183.92,184.63,0.39,1.7,Sangat Hemat,160.01,1699.53,313790,9414,47500,370703,185352,Tidak,Normal,79.3,Pertahankan pola pemakaian
USR-0895,1,116.8,Bintang_4,0,425,147,7.0,3.6,1.29,7.0,0.0,6,89.63,105.96,9.71,15.43,8.45,0.0,229.18,225.2,1.74,1.96,Sangat Hemat,199.39,1699.53,382736,11482,47500,441718,441718,Tidak,Normal,48.5,Pertahankan pola pemakaian
USR-0896,8,90.4,Tidak_Ada,0,0,133,0.0,0.9,0.86,5.7,0.0,4,0.0,95.86,3.62,10.29,54.32,0.0,164.09,164.73,0.39,1.82,Sangat Hemat,142.76,1699.53,279967,8399,47500,335866,41983,Tidak,Normal,95.4,Pertahankan pola pemakaian
USR-0897,1,67.9,Bintang_4,0,438,187,5.4,3.6,0.86,6.5,0.0,4,70.39,134.41,15.99,10.29,7.76,0.0,238.84,241.03,0.92,3.52,Sangat Hemat,207.79,1699.53,409641,12289,47500,469430,469430,Tidak,Normal,46.4,Pertahankan pola pemakaian
USR-0898,10,75.8,Tidak_Ada,0,0,162,0.0,1.4,0.43,7.4,0.0,2,0.0,116.62,7.72,5.14,89.07,0.0,218.55,219.98,0.65,2.88,Sangat Hemat,190.14,1699.53,373857,11216,47500,432572,43257,Tidak,Normal,95.1,Pertahankan pola pemakaian
USR-0899,5,109.8,Bintang_1,0,876,137,8.0,4.8,0.21,6.2,0.0,1,210.06,98.65,22.78,2.57,37.32,0.0,371.38,376.68,1.43,3.38,Sangat Hemat,323.1,1699.53,640171,19205,47500,706876,141375,Tidak,Normal,83.3,Pertahankan pola pemakaian
USR-0900,6,54.1,Tidak_Ada,1,0,144,0.0,9.9,0.86,5.9,0.67,4,0.0,103.97,67.61,10.29,42.39,7.05,231.3,241.48,4.4,4.28,Sangat Hemat,201.23,1699.53,410409,12312,47500,470222,78370,Tidak,Normal,91.3,Pertahankan pola pemakaian
USR-0901,3,81.9,Tidak_Ada,0,0,187,0.0,1.8,1.07,6.2,0.0,5,0.0,134.8,5.65,12.86,22.3,0.0,175.61,173.65,1.11,2.14,Sangat Hemat,152.78,1699.53,295130,8854,47500,351483,117161,Tidak,Normal,86.9,Pertahankan pola pemakaian
USR-0902,6,62.7,Bintang_4,0,341,131,5.9,1.2,1.07,6.1,0.0,5,60.2,94.37,5.57,12.86,43.65,0.0,216.66,212.35,1.99,3.45,Sangat Hemat,188.49,1699.53,360899,10827,47500,419226,69871,Tidak,Normal,91.9,Pertahankan pola pemakaian
USR-0903,4,72.7,Bintang_1,1,886,115,8.2,2.4,0.43,7.2,0.38,2,218.85,82.59,10.0,5.14,34.78,3.98,355.35,338.95,4.62,4.89,Sangat Hemat,309.16,1699.53,576059,17282,47500,640841,160210,Tidak,Normal,80.0,Pertahankan pola pemakaian
USR-0904,3,112.6,Bintang_4,0,412,156,6.3,2.3,0.43,6.3,0.0,2,78.22,112.19,10.92,5.14,22.72,0.0,229.19,221.1,3.53,2.03,Sangat Hemat,199.4,1699.53,375769,11273,47500,434542,144847,Tidak,Normal,82.8,Pertahankan pola pemakaian
USR-0905,1,77.0,Bintang_1,0,865,156,5.3,4.0,0.64,5.5,0.0,3,138.76,112.52,24.55,7.71,6.55,0.0,290.1,278.67,3.94,3.77,Sangat Hemat,252.38,1699.53,473613,14208,47500,535322,535322,Tidak,Normal,34.9,Pertahankan pola pemakaian
USR-0906,5,73.2,Bintang_1,0,841,163,11.0,3.1,1.5,7.0,0.0,7,277.54,117.59,19.19,18.0,42.29,0.0,474.6,466.79,1.65,6.49,Sangat Hemat,412.9,1699.53,793323,23800,47500,864622,172924,Tidak,Normal,78.7,Pertahankan pola pemakaian
USR-0907,8,44.7,Bintang_1,1,867,163,10.2,2.3,0.64,7.2,0.6,3,264.62,117.69,10.35,7.71,69.41,6.34,476.12,481.36,1.1,10.64,Sangat Hemat,414.23,1699.53,818088,24543,47500,890130,111266,Tidak,Normal,86.6,Pertahankan pola pemakaian
USR-0908,2,93.5,Tidak_Ada,1,0,185,0.0,2.9,1.07,4.7,0.58,5,0.0,133.5,15.14,12.86,11.19,6.11,178.8,170.69,4.54,1.91,Sangat Hemat,155.55,1699.53,290086,8703,47500,346288,173144,Tidak,Normal,79.9,Pertahankan pola pemakaian
USR-0909,3,90.3,Bintang_1,0,855,116,9.5,1.4,0.86,7.5,0.0,4,244.03,83.26,6.51,10.29,27.12,0.0,371.2,379.65,2.28,4.11,Sangat Hemat,322.95,1699.53,645235,19357,47500,712092,237364,Tidak,Normal,72.2,Pertahankan pola pemakaian
USR-0910,6,153.5,Tidak_Ada,0,0,126,0.0,4.5,0.43,6.4,0.0,2,0.0,90.68,15.79,5.14,45.83,0.0,157.44,239.12,51.88,1.03,Sangat Hemat,136.97,1699.53,406385,12192,47500,466076,77679,Ya,Anomal,94.1,Pertahankan pola pemakaian
USR-0911,1,64.6,Tidak_Ada,0,0,163,0.0,7.2,0.0,6.3,0.0,0,0.0,117.54,32.39,0.0,7.54,0.0,157.46,164.76,4.64,2.44,Sangat Hemat,136.99,1699.53,280014,8400,47500,335914,335914,Tidak,Normal,64.6,Pertahankan pola pemakaian
USR-0912,5,77.7,Tidak_Ada,0,0,128,0.0,1.3,0.86,7.0,0.0,4,0.0,92.08,5.36,10.29,42.04,0.0,149.76,150.79,0.68,1.93,Sangat Hemat,130.3,1699.53,256270,7688,47500,311458,62292,Tidak,Normal,93.3,Pertahankan pola pemakaian
USR-0913,5,78.6,Bintang_1,0,843,121,7.7,1.1,0.0,5.4,0.0,0,194.22,87.03,4.68,0.0,32.6,0.0,318.52,327.17,2.71,4.05,Sangat Hemat,277.11,1699.53,556028,16681,47500,620209,124042,Tidak,Normal,85.7,Pertahankan pola pemakaian
USR-0914,7,125.1,Bintang_1,0,823,187,9.6,2.1,0.21,7.0,0.0,1,237.12,134.87,7.97,2.57,58.41,0.0,440.95,456.87,3.61,3.53,Sangat Hemat,383.62,1699.53,776469,23294,47500,847263,121038,Tidak,Normal,85.9,Pertahankan pola pemakaian
USR-0915,5,69.6,Bintang_4,0,429,118,6.1,1.3,0.21,5.6,0.0,1,78.23,84.67,6.06,2.57,33.74,0.0,205.27,328.88,60.21,2.95,Sangat Hemat,178.59,1699.53,558934,16768,47500,623202,124640,Ya,Anomal,90.8,Pertahankan pola pemakaian
USR-0916,1,79.4,Bintang_1,0,907,143,8.6,1.3,1.29,4.5,0.0,6,232.92,102.94,6.04,15.43,5.43,0.0,362.75,593.35,63.57,4.57,Sangat Hemat,315.59,1699.53,1008408,30252,47500,1086160,1086160,Ya,Anomal,18.5,Pertahankan pola pemakaian
USR-0917,4,89.1,Bintang_4,0,349,149,6.8,1.2,0.43,5.0,0.0,2,71.15,107.15,6.02,5.14,24.01,0.0,213.47,211.27,1.03,2.4,Sangat Hemat,185.72,1699.53,359052,10772,47500,417323,104331,Tidak,Normal,88.0,Pertahankan pola pemakaian
USR-0918,6,76.9,Tidak_Ada,1,0,176,0.0,2.4,1.5,6.6,0.56,7,0.0,126.85,11.57,18.0,47.28,5.86,209.56,210.83,0.61,2.73,Sangat Hemat,182.32,1699.53,358314,10749,47500,416563,69427,Tidak,Normal,92.2,Pertahankan pola pemakaian
USR-0919,1,61.6,Bintang_1,0,807,113,4.8,2.1,0.86,5.1,0.0,4,116.31,81.09,12.68,10.29,6.07,0.0,226.43,224.21,0.98,3.68,Sangat Hemat,196.99,1699.53,381051,11432,47500,439983,439983,Tidak,Normal,49.2,Pertahankan pola pemakaian
USR-0920,1,77.1,Bintang_4,0,386,158,10.6,3.4,1.29,7.6,0.0,6,123.26,113.98,22.01,15.43,9.13,0.0,283.82,276.46,2.59,3.68,Sangat Hemat,246.92,1699.53,469846,14095,47500,531441,531441,Tidak,Normal,36.3,Pertahankan pola pemakaian
USR-0921,2,104.8,Tidak_Ada,0,0,132,0.0,1.9,1.07,7.2,0.0,5,0.0,95.18,8.02,12.86,17.25,0.0,133.31,130.96,1.76,1.27,Sangat Hemat,115.98,1699.53,222574,6677,47500,276752,138376,Tidak,Normal,85.0,Pertahankan pola pemakaian
USR-0922,6,50.3,Bintang_4,0,347,163,7.3,1.3,0.21,7.3,0.0,1,76.36,117.04,7.04,2.57,52.8,0.0,255.81,248.98,2.67,5.09,Sangat Hemat,222.56,1699.53,423142,12694,47500,483336,80556,Tidak,Normal,90.4,Pertahankan pola pemakaian
USR-0923,4,75.4,Bintang_4,0,363,132,6.1,2.7,0.86,6.1,0.0,4,66.38,94.94,17.23,10.29,29.4,0.0,218.23,213.2,2.31,2.89,Sangat Hemat,189.86,1699.53,362343,10870,47500,420714,105178,Tidak,Normal,87.7,Pertahankan pola pemakaian
USR-0924,5,56.4,Tidak_Ada,0,0,181,0.0,1.4,0.64,6.3,0.0,3,0.0,130.64,7.77,7.71,37.55,0.0,183.68,176.21,4.06,3.26,Sangat Hemat,159.8,1699.53,299476,8984,47500,355960,71192,Tidak,Normal,91.8,Pertahankan pola pemakaian
USR-0925,8,109.4,Bintang_1,0,848,132,8.7,3.7,1.07,4.8,0.0,5,222.01,95.03,19.02,12.86,46.14,0.0,395.06,392.15,0.74,3.61,Sangat Hemat,343.7,1699.53,666474,19994,47500,733968,91746,Tidak,Normal,88.9,Pertahankan pola pemakaian
USR-0926,5,42.2,Bintang_4,0,444,101,6.5,1.0,0.21,7.0,0.0,1,85.93,72.55,2.86,2.57,41.97,0.0,205.88,200.43,2.65,4.87,Sangat Hemat,179.12,1699.53,340638,10219,47500,398357,79671,Tidak,Normal,90.8,Pertahankan pola pemakaian
USR-0927,6,59.2,Bintang_4,1,401,134,7.3,0.7,0.64,6.4,0.29,3,87.61,96.64,2.96,7.71,45.93,3.09,243.96,242.7,0.52,4.12,Sangat Hemat,212.24,1699.53,412476,12374,47500,472350,78725,Tidak,Normal,90.9,Pertahankan pola pemakaian
USR-0928,3,82.2,Tidak_Ada,1,0,145,0.0,1.0,1.07,6.6,0.47,5,0.0,104.24,4.27,12.86,23.64,4.96,149.97,154.35,2.92,1.83,Sangat Hemat,130.47,1699.53,262321,7870,47500,317691,105897,Tidak,Normal,88.8,Pertahankan pola pemakaian
USR-0929,3,124.5,Bintang_4,0,362,172,7.3,2.1,0.64,7.7,0.0,3,79.11,123.59,12.16,7.71,27.68,0.0,250.24,248.95,0.52,2.01,Sangat Hemat,217.71,1699.53,423093,12693,47500,483286,161095,Tidak,Normal,81.3,Pertahankan pola pemakaian
USR-0930,4,70.4,Bintang_4,0,433,125,7.3,2.3,0.0,5.4,0.0,0,94.9,89.88,8.79,0.0,25.89,0.0,219.46,229.44,4.55,3.12,Sangat Hemat,190.93,1699.53,389935,11698,47500,449133,112283,Tidak,Normal,87.7,Pertahankan pola pemakaian
USR-0931,4,59.3,Bintang_4,0,366,125,7.6,3.0,0.43,5.9,0.0,2,83.17,90.16,13.05,5.14,28.19,0.0,219.72,211.98,3.52,3.71,Sangat Hemat,191.16,1699.53,360273,10808,47500,418582,104645,Tidak,Normal,87.7,Pertahankan pola pemakaian
USR-0932,5,139.1,Bintang_1,0,812,169,9.2,1.9,0.43,6.3,0.0,2,222.98,121.83,10.18,5.14,37.96,0.0,398.1,412.04,3.5,2.86,Sangat Hemat,346.34,1699.53,700276,21008,47500,768784,153757,Tidak,Normal,82.1,Pertahankan pola pemakaian
USR-0933,4,43.4,Bintang_4,1,388,122,4.5,1.6,0.64,5.1,0.74,3,52.45,88.2,6.22,7.71,24.31,7.78,186.67,181.97,2.52,4.3,Sangat Hemat,162.4,1699.53,309264,9278,47500,366042,91510,Tidak,Normal,89.5,Pertahankan pola pemakaian
USR-0934,5,33.4,Bintang_4,0,405,146,4.8,6.4,0.86,5.8,0.0,4,57.75,105.42,30.52,10.29,34.87,0.0,238.85,249.22,4.34,7.16,Sangat Hemat,207.8,1699.53,423556,12707,47500,483762,96752,Tidak,Normal,89.3,Pertahankan pola pemakaian
USR-0935,3,84.0,Bintang_1,0,948,147,11.8,5.5,0.86,6.5,0.0,4,336.67,105.72,25.4,10.29,23.37,0.0,501.44,487.76,2.73,5.97,Sangat Hemat,436.26,1699.53,828964,24869,47500,901333,300444,Tidak,Normal,62.5,Pertahankan pola pemakaian
USR-0936,1,60.4,Bintang_4,1,421,154,4.2,4.9,0.64,5.7,0.5,3,52.98,111.13,25.98,7.71,6.81,5.3,209.91,215.1,2.47,3.48,Sangat Hemat,182.62,1699.53,365563,10967,47500,424030,424030,Tidak,Normal,52.9,Pertahankan pola pemakaian
USR-0937,3,50.4,Bintang_4,1,392,135,6.0,3.3,0.0,7.3,0.13,0,70.06,97.2,16.66,0.0,26.31,1.39,211.63,202.36,4.38,4.2,Sangat Hemat,184.12,1699.53,343919,10318,47500,401737,133912,Tidak,Normal,84.2,Pertahankan pola pemakaian
USR-0938,3,92.3,Bintang_4,0,432,131,4.9,3.4,0.43,4.5,0.0,2,64.06,94.65,17.38,5.14,16.16,0.0,197.4,199.96,1.3,2.14,Sangat Hemat,171.73,1699.53,339834,10195,47500,397529,132510,Tidak,Normal,85.2,Pertahankan pola pemakaian
USR-0939,3,78.4,Bintang_1,0,830,157,11.7,1.7,0.43,7.1,0.0,2,291.4,112.82,7.85,5.14,25.64,0.0,442.86,430.4,2.81,5.65,Sangat Hemat,385.29,1699.53,731475,21944,47500,800919,266973,Tidak,Normal,66.8,Pertahankan pola pemakaian
USR-0940,6,59.1,Bintang_4,1,454,132,7.7,3.0,1.93,6.7,0.38,9,104.22,95.1,8.87,23.14,47.96,4.02,283.31,417.1,47.22,4.79,Sangat Hemat,246.48,1699.53,708873,21266,47500,777639,129606,Ya,Anomal,89.4,Pertahankan pola pemakaian
USR-0941,7,46.0,Bintang_1,0,854,123,11.9,1.5,0.64,5.4,0.0,3,305.09,88.42,7.15,7.71,45.62,0.0,454.0,460.16,1.36,9.87,Sangat Hemat,394.98,1699.53,782063,23462,47500,853025,121861,Tidak,Normal,85.4,Pertahankan pola pemakaian
USR-0942,5,97.7,Tidak_Ada,0,0,175,0.0,1.4,1.07,5.1,0.0,5,0.0,125.68,6.57,12.86,30.45,0.0,175.56,183.0,4.24,1.8,Sangat Hemat,152.74,1699.53,311020,9331,47500,367851,73570,Tidak,Normal,92.1,Pertahankan pola pemakaian
USR-0943,4,90.4,Tidak_Ada,0,0,160,0.0,1.0,0.64,3.9,0.0,3,0.0,115.03,5.35,7.71,18.81,0.0,146.9,148.76,1.27,1.63,Sangat Hemat,127.81,1699.53,252828,7585,47500,307913,76978,Tidak,Normal,91.8,Pertahankan pola pemakaian
USR-0944,2,69.5,Bintang_4,0,487,185,7.5,3.5,0.86,5.2,0.0,4,109.42,133.45,14.29,10.29,12.49,0.0,279.93,277.36,0.92,4.03,Sangat Hemat,243.54,1699.53,471387,14142,47500,533029,266515,Tidak,Normal,68.6,Pertahankan pola pemakaian
USR-0945,1,137.4,Bintang_4,0,424,166,8.2,3.0,0.43,7.0,0.0,2,104.46,119.29,13.61,5.14,8.46,0.0,250.96,243.27,3.06,1.83,Sangat Hemat,218.34,1699.53,413444,12403,47500,473347,473347,Tidak,Normal,43.6,Pertahankan pola pemakaian
USR-0946,4,49.5,Bintang_1,1,804,125,8.8,2.3,0.0,5.9,0.5,0,211.67,89.74,10.35,0.0,28.53,5.25,345.53,350.97,1.57,6.98,Sangat Hemat,300.61,1699.53,596486,17895,47500,661881,165470,Tidak,Normal,80.6,Pertahankan pola pemakaian
USR-0947,3,42.2,Bintang_4,1,392,152,8.7,2.1,0.21,7.2,1.09,1,102.11,109.39,8.09,2.57,25.79,11.4,259.34,249.39,3.84,6.14,Sangat Hemat,225.63,1699.53,423854,12716,47500,484069,161356,Tidak,Normal,80.6,Pertahankan pola pemakaian
USR-0948,5,56.5,Bintang_4,0,393,130,7.2,0.9,0.0,5.4,0.0,0,85.35,93.37,3.14,0.0,32.28,0.0,214.15,221.18,3.29,3.79,Sangat Hemat,186.31,1699.53,375909,11277,47500,434687,86937,Tidak,Normal,90.4,Pertahankan pola pemakaian
USR-0949,3,70.9,Bintang_1,0,816,117,7.0,3.2,0.43,6.7,0.0,2,171.15,84.22,15.36,5.14,24.15,0.0,300.01,292.43,2.53,4.23,Sangat Hemat,261.01,1699.53,496994,14910,47500,559404,186468,Tidak,Normal,77.5,Pertahankan pola pemakaian
USR-0950,4,78.4,Bintang_4,0,427,141,5.9,2.2,1.07,5.3,0.0,5,75.39,101.56,12.16,12.86,25.36,0.0,227.32,227.87,0.24,2.9,Sangat Hemat,197.77,1699.53,387276,11618,47500,446394,111598,Tidak,Normal,87.2,Pertahankan pola pemakaian
USR-0951,6,66.2,Bintang_4,0,387,170,9.0,4.7,0.64,5.0,0.0,3,104.8,122.13,18.32,7.71,36.25,0.0,289.22,291.99,0.96,4.37,Sangat Hemat,251.62,1699.53,496249,14887,47500,558637,93106,Tidak,Normal,89.2,Pertahankan pola pemakaian
USR-0952,3,81.4,Bintang_1,0,811,155,7.7,3.0,0.64,5.9,0.0,3,186.93,111.96,12.77,7.71,21.21,0.0,340.59,335.91,1.38,4.18,Sangat Hemat,296.32,1699.53,570889,17127,47500,635516,211839,Tidak,Normal,74.5,Pertahankan pola pemakaian
USR-0953,3,46.5,Tidak_Ada,1,0,122,0.0,4.2,0.43,5.3,0.57,2,0.0,87.97,21.78,5.14,19.21,6.01,140.11,142.41,1.64,3.02,Sangat Hemat,121.9,1699.53,242027,7261,47500,296787,98929,Tidak,Normal,89.5,Pertahankan pola pemakaian
USR-0954,4,119.3,Bintang_1,0,909,140,11.0,2.7,0.21,4.5,0.0,1,298.66,101.05,14.44,2.57,21.39,0.0,438.12,427.18,2.5,3.67,Sangat Hemat,381.17,1699.53,726001,21780,47500,795281,198820,Tidak,Normal,75.4,Pertahankan pola pemakaian
USR-0955,5,70.0,Bintang_1,1,815,147,8.5,3.0,0.64,5.8,0.68,3,206.97,105.94,14.27,7.71,34.91,7.15,376.95,359.41,4.65,5.39,Sangat Hemat,327.95,1699.53,610831,18325,47500,676656,135331,Tidak,Normal,83.1,Pertahankan pola pemakaian
USR-0956,5,106.5,Tidak_Ada,0,0,116,0.0,4.8,0.43,6.1,0.0,2,0.0,83.68,23.16,5.14,36.64,0.0,148.62,155.44,4.59,1.4,Sangat Hemat,129.3,1699.53,264178,7925,47500,319603,63921,Tidak,Normal,93.3,Pertahankan pola pemakaian
USR-0957,4,81.2,Tidak_Ada,1,0,164,0.0,2.4,0.43,7.3,0.57,2,0.0,118.27,12.06,5.14,34.89,5.95,176.31,261.51,48.32,2.17,Sangat Hemat,153.39,1699.53,444440,13333,47500,505274,126318,Ya,Anomal,90.1,Pertahankan pola pemakaian
USR-0958,8,84.5,Tidak_Ada,1,0,145,0.0,3.6,0.64,6.9,0.52,3,0.0,104.71,18.54,7.71,66.59,5.46,203.02,207.36,2.13,2.4,Sangat Hemat,176.63,1699.53,352407,10572,47500,410479,51310,Tidak,Normal,94.3,Pertahankan pola pemakaian
USR-0959,6,87.9,Bintang_4,1,453,122,5.9,2.1,0.21,7.2,0.16,1,80.16,87.98,7.37,2.57,51.98,1.72,231.78,231.95,0.08,2.64,Sangat Hemat,201.64,1699.53,394206,11826,47500,453532,75589,Tidak,Normal,91.3,Pertahankan pola pemakaian
USR-0960,4,84.2,Bintang_1,0,854,121,10.5,2.5,0.0,6.7,0.0,0,269.78,87.16,15.64,0.0,32.26,0.0,404.84,668.71,65.18,4.81,Sangat Hemat,352.21,1699.53,1136493,34095,47500,1218088,304522,Ya,Anomal,77.3,Pertahankan pola pemakaian
USR-0961,3,90.2,Tidak_Ada,1,0,172,0.0,7.1,0.64,6.3,0.27,3,0.0,123.85,33.57,7.71,22.8,2.85,190.78,183.35,3.89,2.12,Sangat Hemat,165.98,1699.53,311616,9348,47500,368464,122821,Tidak,Normal,85.7,Pertahankan pola pemakaian
USR-0962,3,114.6,Bintang_4,0,407,142,4.5,4.0,0.64,4.8,0.0,3,54.84,102.52,20.59,7.71,17.18,0.0,202.83,203.22,0.19,1.77,Sangat Hemat,176.47,1699.53,345372,10361,47500,403233,134411,Tidak,Normal,84.8,Pertahankan pola pemakaian
USR-0963,4,77.1,Tidak_Ada,0,0,174,0.0,2.0,1.07,6.1,0.0,5,0.0,125.14,7.49,12.86,29.52,0.0,175.01,173.12,1.08,2.27,Sangat Hemat,152.26,1699.53,294229,8827,47500,350556,87639,Tidak,Normal,90.2,Pertahankan pola pemakaian
USR-0964,4,92.3,Bintang_1,0,767,181,8.6,3.5,0.43,6.6,0.0,2,197.1,130.64,15.18,5.14,31.66,0.0,379.73,377.9,0.48,4.11,Sangat Hemat,330.36,1699.53,642247,19267,47500,709015,177254,Tidak,Normal,78.7,Pertahankan pola pemakaian
USR-0965,3,69.8,Bintang_1,0,859,170,9.3,1.3,0.64,7.5,0.0,3,240.29,122.72,6.1,7.71,26.85,0.0,403.68,422.5,4.66,5.79,Sangat Hemat,351.2,1699.53,718053,21542,47500,787095,262365,Tidak,Normal,69.8,Pertahankan pola pemakaian
USR-0966,4,119.2,Tidak_Ada,0,0,139,0.0,2.4,0.64,6.7,0.0,3,0.0,100.32,6.85,7.71,32.09,0.0,146.97,141.63,3.64,1.23,Sangat Hemat,127.87,1699.53,240701,7221,47500,295422,73855,Tidak,Normal,91.7,Pertahankan pola pemakaian
USR-0967,3,56.8,Bintang_4,0,432,100,7.9,1.5,0.43,7.2,0.0,2,102.46,72.03,5.66,5.14,26.07,0.0,211.36,347.92,64.61,3.72,Sangat Hemat,183.88,1699.53,591304,17739,47500,656544,218848,Ya,Anomal,84.2,Pertahankan pola pemakaian
USR-0968,5,135.2,Bintang_4,0,410,156,6.9,3.6,1.29,5.0,0.0,6,85.09,112.51,13.72,15.43,29.81,0.0,256.55,252.19,1.7,1.9,Sangat Hemat,223.19,1699.53,428609,12858,47500,488967,97793,Tidak,Normal,88.5,Pertahankan pola pemakaian
USR-0969,2,71.0,Bintang_4,0,433,192,6.9,2.4,1.07,5.7,0.0,5,89.45,138.12,8.13,12.86,13.62,0.0,262.17,256.67,2.1,3.69,Sangat Hemat,228.09,1699.53,436223,13087,47500,496810,248405,Tidak,Normal,70.6,Pertahankan pola pemakaian
USR-0970,6,43.6,Bintang_1,0,790,149,11.0,3.2,0.64,6.4,0.0,3,260.07,107.49,14.81,7.71,46.29,0.0,436.37,426.37,2.29,10.0,Sangat Hemat,379.65,1699.53,724632,21739,47500,793871,132312,Tidak,Normal,83.7,Pertahankan pola pemakaian
USR-0971,5,75.3,Bintang_4,0,419,110,10.8,4.3,0.21,7.2,0.0,1,135.36,79.35,19.18,2.57,42.97,0.0,279.42,275.2,1.51,3.71,Sangat Hemat,243.1,1699.53,467709,14031,47500,529240,105848,Tidak,Normal,87.4,Pertahankan pola pemakaian
USR-0972,1,56.7,Bintang_1,0,803,137,9.4,2.1,0.64,5.9,0.0,3,226.57,98.28,11.92,7.71,7.03,0.0,351.51,346.49,1.43,6.2,Sangat Hemat,305.82,1699.53,588872,17666,47500,654038,654038,Tidak,Normal,21.1,Pertahankan pola pemakaian
USR-0973,5,96.6,Bintang_1,0,840,146,10.1,2.1,0.86,5.9,0.0,4,255.26,105.35,7.36,10.29,35.51,0.0,413.76,404.28,2.29,4.28,Sangat Hemat,359.97,1699.53,687079,20612,47500,755192,151038,Tidak,Normal,81.4,Pertahankan pola pemakaian
USR-0974,4,57.3,Tidak_Ada,0,0,128,0.0,2.7,0.43,6.7,0.0,2,0.0,92.19,12.53,5.14,32.1,0.0,141.96,198.34,39.72,2.48,Sangat Hemat,123.5,1699.53,337086,10113,47500,394699,98675,Ya,Anomal,92.0,Pertahankan pola pemakaian
USR-0975,1,61.6,Bintang_1,0,789,99,5.5,1.6,0.43,4.9,0.0,2,129.97,71.08,6.01,5.14,5.85,0.0,218.06,208.2,4.52,3.54,Sangat Hemat,189.71,1699.53,353835,10615,47500,411950,411950,Tidak,Normal,51.0,Pertahankan pola pemakaian
USR-0976,5,37.2,Tidak_Ada,1,0,148,0.0,2.7,0.64,7.6,0.51,3,0.0,106.59,7.98,7.71,45.64,5.36,173.29,170.38,1.68,4.66,Sangat Hemat,150.76,1699.53,289572,8687,47500,345759,69152,Tidak,Normal,92.2,Pertahankan pola pemakaian
USR-0977,4,61.5,Bintang_4,1,408,134,5.6,2.8,0.43,5.1,0.51,2,69.0,96.7,14.02,5.14,24.58,5.38,214.82,210.1,2.2,3.5,Sangat Hemat,186.89,1699.53,357067,10712,47500,415279,103820,Tidak,Normal,87.9,Pertahankan pola pemakaian
USR-0978,6,30.8,Bintang_1,0,917,185,9.5,3.1,0.21,4.1,0.0,1,260.14,133.53,15.92,2.57,29.39,0.0,441.54,452.64,2.51,14.32,Sangat Hemat,384.14,1699.53,769282,23078,47500,839860,139977,Tidak,Normal,83.5,Pertahankan pola pemakaian
USR-0979,1,41.4,Bintang_4,0,390,152,6.5,3.5,0.21,6.0,0.0,1,76.56,109.45,17.47,2.57,7.21,0.0,213.27,205.73,3.54,5.16,Sangat Hemat,185.54,1699.53,349641,10489,47500,407630,407630,Tidak,Normal,52.1,Pertahankan pola pemakaian
USR-0980,2,94.0,Bintang_4,1,396,159,6.4,1.0,0.64,7.7,0.84,3,76.38,114.76,3.44,7.71,18.48,8.84,229.62,239.74,4.41,2.44,Sangat Hemat,199.77,1699.53,407445,12223,47500,467168,233584,Tidak,Normal,74.2,Pertahankan pola pemakaian
